time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-29 8:20:54.3310,0.008,-0.433,-0.888,-0.12,0.07,-0.13,0.1,0.07,-0.09
2022-12-29 8:20:54.3410,0.011,-0.416,-0.892,-0.06,-0.1,-0.13,0.14,0.08,-0.08
2022-12-29 8:20:54.3510,0.018,-0.412,-0.9,-0.13,-0.21,-0.05,0.15,0.08,-0.09
2022-12-29 8:20:54.3610,0.022,-0.418,-0.904,-0.17,-0.19,0.02,0.13,0.09,-0.11
2022-12-29 8:20:54.3720,0.026,-0.426,-0.895,-0.19,-0.12,-0.01,0.12,0.1,-0.12
2022-12-29 8:20:54.3810,0.033,-0.435,-0.885,-0.24,-0.05,-0.13,0.11,0.12,-0.11
2022-12-29 8:20:54.3910,0.037,-0.442,-0.879,-0.28,0.02,-0.19,0.12,0.13,-0.09
2022-12-29 8:20:54.4010,0.039,-0.448,-0.878,-0.29,0.08,-0.21,0.13,0.13,-0.06
2022-12-29 8:20:54.4110,0.038,-0.448,-0.884,-0.28,0.08,-0.18,0.12,0.12,-0.04
2022-12-29 8:20:54.4210,0.039,-0.448,-0.889,-0.26,0.07,-0.1,0.09,0.07,-0.03
2022-12-29 8:20:54.4310,0.042,-0.453,-0.883,-0.29,0.1,-0.12,0.04,0.04,-0.01
2022-12-29 8:20:54.4410,0.041,-0.459,-0.878,-0.29,0.16,-0.19,-0.01,0.01,0.01
2022-12-29 8:20:54.4510,0.039,-0.46,-0.88,-0.27,0.2,-0.2,-0.06,-0.02,0.03
2022-12-29 8:20:54.4610,0.036,-0.456,-0.889,-0.26,0.18,-0.13,-0.11,-0.07,0.05
2022-12-29 8:20:54.4710,0.031,-0.45,-0.896,-0.22,0.15,-0.06,-0.16,-0.11,0.05
2022-12-29 8:20:54.4810,0.024,-0.444,-0.904,-0.18,0.1,0.0,-0.2,-0.13,0.06
2022-12-29 8:20:54.4910,0.015,-0.439,-0.912,-0.1,0.06,0.07,-0.22,-0.16,0.06
2022-12-29 8:20:54.5010,0.01,-0.436,-0.924,-0.06,0.04,0.17,-0.24,-0.24,0.06
2022-12-29 8:20:54.5110,0.001,-0.43,-0.929,-0.02,0.04,0.23,-0.28,-0.32,0.05
2022-12-29 8:20:54.5210,-0.009,-0.414,-0.914,0.05,-0.07,0.18,-0.29,-0.27,0.09
2022-12-29 8:20:54.5300,-0.02,-0.416,-0.9,0.15,-0.11,-0.02,-0.22,-0.27,0.11
2022-12-29 8:20:54.5410,-0.014,-0.414,-0.892,0.13,-0.08,-0.11,-0.13,-0.25,0.1
2022-12-29 8:20:54.5500,-0.021,-0.408,-0.891,0.09,-0.12,-0.16,-0.06,-0.21,0.09
2022-12-29 8:20:54.5600,-0.035,-0.401,-0.898,0.22,-0.19,-0.13,-0.02,-0.15,0.08
2022-12-29 8:20:54.5700,-0.045,-0.401,-0.915,0.32,-0.22,0.02,0.01,-0.14,0.06
2022-12-29 8:20:54.5800,-0.053,-0.405,-0.922,0.38,-0.2,0.15,0.03,-0.15,0.05
2022-12-29 8:20:54.5900,-0.056,-0.408,-0.917,0.43,-0.16,0.13,0.03,-0.13,0.04
2022-12-29 8:20:54.6000,-0.053,-0.412,-0.91,0.4,-0.13,0.06,0.03,-0.11,0.03
2022-12-29 8:20:54.6100,-0.05,-0.415,-0.907,0.35,-0.1,0.01,0.04,-0.09,0.01
2022-12-29 8:20:54.6210,-0.047,-0.417,-0.902,0.32,-0.08,-0.02,0.06,-0.06,0.0
2022-12-29 8:20:54.6300,-0.044,-0.417,-0.899,0.29,-0.08,-0.06,0.09,-0.03,-0.01
2022-12-29 8:20:54.6400,-0.037,-0.415,-0.895,0.24,-0.1,-0.09,0.12,-0.01,-0.02
2022-12-29 8:20:54.6500,-0.03,-0.411,-0.891,0.16,-0.14,-0.12,0.15,0.02,-0.03
2022-12-29 8:20:54.6600,-0.023,-0.41,-0.885,0.1,-0.18,-0.17,0.15,0.05,-0.05
2022-12-29 8:20:54.6700,-0.017,-0.414,-0.883,0.04,-0.18,-0.19,0.15,0.06,-0.05
2022-12-29 8:20:54.6800,-0.01,-0.421,-0.877,-0.01,-0.13,-0.22,0.14,0.09,-0.04
2022-12-29 8:20:54.6900,0.002,-0.421,-0.87,-0.1,-0.11,-0.3,0.13,0.12,-0.02
2022-12-29 8:20:54.7000,0.01,-0.425,-0.867,-0.2,-0.1,-0.33,0.13,0.15,-0.01
2022-12-29 8:20:54.7100,0.014,-0.43,-0.869,-0.22,-0.06,-0.33,0.14,0.16,0.0
2022-12-29 8:20:54.7200,0.022,-0.431,-0.88,-0.27,-0.05,-0.25,0.13,0.18,0.01
2022-12-29 8:20:54.7300,0.028,-0.434,-0.89,-0.33,-0.04,-0.14,0.1,0.19,-0.0
2022-12-29 8:20:54.7400,0.033,-0.436,-0.903,-0.37,-0.02,-0.01,0.06,0.18,-0.02
2022-12-29 8:20:54.7500,0.03,-0.438,-0.898,-0.35,0.0,0.01,0.04,0.18,-0.03
2022-12-29 8:20:54.7600,0.032,-0.439,-0.891,-0.33,0.0,-0.07,0.04,0.18,-0.02
2022-12-29 8:20:54.7690,0.035,-0.438,-0.894,-0.34,0.01,-0.09,0.05,0.18,-0.01
2022-12-29 8:20:54.7800,0.038,-0.427,-0.907,-0.35,-0.07,0.03,0.03,0.15,-0.0
2022-12-29 8:20:54.7890,0.041,-0.424,-0.909,-0.37,-0.15,0.1,0.01,0.12,0.0
2022-12-29 8:20:54.8000,0.04,-0.432,-0.907,-0.38,-0.1,0.08,0.01,0.07,-0.01
2022-12-29 8:20:54.8090,0.033,-0.44,-0.904,-0.32,-0.01,0.06,-0.0,0.04,-0.0
2022-12-29 8:20:54.8200,0.025,-0.443,-0.902,-0.24,0.04,0.03,-0.02,0.02,0.0
2022-12-29 8:20:54.8290,0.016,-0.441,-0.901,-0.15,0.04,0.01,-0.04,0.0,-0.0
2022-12-29 8:20:54.8390,0.009,-0.438,-0.898,-0.07,0.02,0.0,-0.05,-0.01,-0.0
2022-12-29 8:20:54.8490,0.003,-0.436,-0.892,-0.02,0.0,-0.05,-0.05,-0.02,-0.0
2022-12-29 8:20:54.8590,-0.003,-0.433,-0.883,0.05,-0.03,-0.14,-0.04,-0.01,-0.01
2022-12-29 8:20:54.8690,-0.008,-0.433,-0.879,0.11,-0.03,-0.21,-0.03,0.01,-0.02
2022-12-29 8:20:54.8790,-0.011,-0.43,-0.879,0.15,-0.05,-0.21,-0.03,0.03,-0.03
2022-12-29 8:20:54.8890,-0.009,-0.425,-0.883,0.16,-0.09,-0.2,-0.03,0.02,-0.04
2022-12-29 8:20:54.8990,-0.01,-0.426,-0.894,0.15,-0.11,-0.1,-0.04,0.02,-0.05
2022-12-29 8:20:54.9090,-0.009,-0.429,-0.897,0.17,-0.07,-0.05,-0.04,0.02,-0.08
2022-12-29 8:20:54.9190,-0.008,-0.429,-0.899,0.15,-0.06,-0.04,-0.04,0.02,-0.08
2022-12-29 8:20:54.9290,-0.006,-0.432,-0.906,0.15,-0.03,0.02,-0.02,-0.01,-0.09
2022-12-29 8:20:54.9390,-0.004,-0.431,-0.907,0.13,-0.02,0.06,-0.02,-0.01,-0.08
2022-12-29 8:20:54.9490,-0.001,-0.43,-0.902,0.11,-0.05,0.02,0.0,0.0,-0.08
2022-12-29 8:20:54.9590,0.003,-0.43,-0.906,0.08,-0.04,0.02,0.02,-0.0,-0.08
2022-12-29 8:20:54.9690,0.003,-0.425,-0.909,0.04,-0.08,0.07,0.03,-0.0,-0.08
2022-12-29 8:20:54.9790,-0.001,-0.425,-0.906,0.09,-0.1,0.06,0.02,-0.02,-0.08
2022-12-29 8:20:54.9890,-0.001,-0.426,-0.902,0.09,-0.1,0.02,0.02,-0.02,-0.07
2022-12-29 8:20:54.9990,-0.005,-0.431,-0.899,0.13,-0.05,-0.02,0.02,-0.02,-0.06
2022-12-29 8:20:55.0080,-0.003,-0.433,-0.902,0.13,-0.02,0.0,0.03,-0.02,-0.05
2022-12-29 8:20:55.0190,0.0,-0.432,-0.902,0.1,-0.03,0.02,0.04,-0.03,-0.04
2022-12-29 8:20:55.0290,0.002,-0.431,-0.901,0.07,-0.04,0.0,0.04,-0.03,-0.04
2022-12-29 8:20:55.0380,0.004,-0.431,-0.901,0.06,-0.05,0.0,0.05,-0.02,-0.04
2022-12-29 8:20:55.0480,0.009,-0.43,-0.9,0.01,-0.07,0.0,0.05,-0.01,-0.05
2022-12-29 8:20:55.0590,0.005,-0.433,-0.898,0.02,-0.05,-0.01,0.05,-0.01,-0.05
2022-12-29 8:20:55.0680,0.004,-0.432,-0.898,0.05,-0.04,-0.02,0.06,-0.01,-0.04
2022-12-29 8:20:55.0780,0.007,-0.433,-0.891,0.04,-0.06,-0.05,0.05,-0.0,-0.03
2022-12-29 8:20:55.0880,0.013,-0.432,-0.887,-0.01,-0.05,-0.12,0.06,0.02,-0.03
2022-12-29 8:20:55.0980,0.021,-0.431,-0.89,-0.09,-0.08,-0.11,0.06,0.03,-0.02
2022-12-29 8:20:55.1080,0.027,-0.431,-0.894,-0.14,-0.09,-0.06,0.06,0.02,-0.02
2022-12-29 8:20:55.1180,0.032,-0.431,-0.898,-0.21,-0.09,-0.02,0.06,0.01,-0.02
2022-12-29 8:20:55.1280,0.03,-0.433,-0.896,-0.2,-0.08,-0.02,0.04,0.0,-0.01
2022-12-29 8:20:55.1380,0.029,-0.434,-0.894,-0.19,-0.07,-0.04,0.03,-0.0,-0.01
2022-12-29 8:20:55.1480,0.025,-0.438,-0.888,-0.17,-0.04,-0.07,0.01,-0.01,-0.01
2022-12-29 8:20:55.1580,0.02,-0.438,-0.885,-0.12,-0.02,-0.13,-0.01,-0.01,-0.01
2022-12-29 8:20:55.1680,0.014,-0.439,-0.887,-0.06,-0.02,-0.12,-0.02,-0.01,0.0
2022-12-29 8:20:55.1780,0.01,-0.442,-0.889,-0.01,0.01,-0.11,-0.03,-0.02,0.01
2022-12-29 8:20:55.1880,0.01,-0.443,-0.89,0.0,0.03,-0.09,-0.03,-0.01,0.01
2022-12-29 8:20:55.1980,0.009,-0.444,-0.887,0.01,0.04,-0.11,-0.02,-0.0,0.02
2022-12-29 8:20:55.2080,0.011,-0.443,-0.883,0.0,0.04,-0.15,-0.01,0.02,0.03
2022-12-29 8:20:55.2180,0.013,-0.443,-0.883,-0.02,0.04,-0.17,0.01,0.04,0.04
2022-12-29 8:20:55.2280,0.013,-0.439,-0.885,-0.02,0.02,-0.15,0.03,0.05,0.03
2022-12-29 8:20:55.2380,0.012,-0.428,-0.894,-0.01,-0.07,-0.1,0.04,0.03,0.02
2022-12-29 8:20:55.2480,0.014,-0.425,-0.913,-0.02,-0.15,0.07,0.02,-0.03,-0.0
2022-12-29 8:20:55.2580,0.016,-0.428,-0.925,-0.04,-0.13,0.22,-0.02,-0.1,-0.01
2022-12-29 8:20:55.2680,0.021,-0.437,-0.914,-0.1,-0.07,0.21,-0.05,-0.15,0.0
2022-12-29 8:20:55.2780,0.022,-0.443,-0.901,-0.13,0.03,0.05,-0.06,-0.18,0.02
2022-12-29 8:20:55.2880,0.023,-0.441,-0.898,-0.17,0.04,0.0,-0.07,-0.19,0.02
2022-12-29 8:20:55.2980,0.014,-0.436,-0.893,-0.14,0.0,-0.05,-0.07,-0.19,0.03
2022-12-29 8:20:55.3080,0.01,-0.432,-0.89,-0.07,-0.04,-0.1,-0.05,-0.18,0.02
2022-12-29 8:20:55.3180,0.014,-0.428,-0.891,-0.12,-0.07,-0.1,-0.04,-0.15,0.02
2022-12-29 8:20:55.3270,0.009,-0.427,-0.889,-0.11,-0.09,-0.1,-0.02,-0.1,0.01
2022-12-29 8:20:55.3380,0.006,-0.428,-0.887,-0.07,-0.08,-0.12,-0.0,-0.07,0.02
2022-12-29 8:20:55.3470,0.003,-0.43,-0.88,-0.05,-0.07,-0.17,0.02,-0.03,0.02
2022-12-29 8:20:55.3570,0.003,-0.433,-0.877,-0.03,-0.05,-0.23,0.03,0.02,0.02
2022-12-29 8:20:55.3670,0.006,-0.429,-0.878,-0.04,-0.05,-0.23,0.03,0.08,0.02
2022-12-29 8:20:55.3770,0.008,-0.422,-0.883,-0.07,-0.12,-0.19,0.03,0.11,0.02
2022-12-29 8:20:55.3870,0.005,-0.415,-0.887,-0.04,-0.2,-0.14,0.03,0.12,0.01
2022-12-29 8:20:55.3970,-0.001,-0.415,-0.885,0.02,-0.23,-0.13,0.02,0.14,-0.0
2022-12-29 8:20:55.4070,-0.007,-0.421,-0.883,0.1,-0.19,-0.15,0.03,0.17,-0.01
2022-12-29 8:20:55.4170,-0.008,-0.427,-0.882,0.14,-0.13,-0.17,0.03,0.2,-0.0
2022-12-29 8:20:55.4270,-0.003,-0.43,-0.885,0.14,-0.09,-0.17,0.05,0.22,-0.01
2022-12-29 8:20:55.4370,0.003,-0.427,-0.898,0.1,-0.1,-0.06,0.06,0.23,-0.02
2022-12-29 8:20:55.4470,0.007,-0.427,-0.91,0.07,-0.13,0.06,0.06,0.22,-0.03
2022-12-29 8:20:55.4570,0.013,-0.43,-0.92,0.05,-0.11,0.18,0.06,0.2,-0.04
2022-12-29 8:20:55.4670,0.018,-0.436,-0.924,0.0,-0.07,0.24,0.06,0.17,-0.06
2022-12-29 8:20:55.4770,0.018,-0.44,-0.92,0.0,-0.02,0.23,0.06,0.14,-0.06
2022-12-29 8:20:55.4870,0.022,-0.444,-0.913,0.0,0.01,0.18,0.06,0.1,-0.06
2022-12-29 8:20:55.4970,0.024,-0.446,-0.905,-0.03,0.04,0.1,0.06,0.07,-0.06
2022-12-29 8:20:55.5070,0.024,-0.448,-0.899,-0.03,0.04,0.04,0.07,0.04,-0.05
2022-12-29 8:20:55.5170,0.024,-0.45,-0.898,-0.03,0.06,0.01,0.06,-0.0,-0.03
2022-12-29 8:20:55.5270,0.025,-0.452,-0.899,-0.04,0.08,0.01,0.06,-0.05,-0.01
2022-12-29 8:20:55.5370,0.023,-0.45,-0.898,-0.04,0.08,0.02,0.06,-0.11,-0.0
2022-12-29 8:20:55.5470,0.019,-0.446,-0.895,-0.02,0.04,0.0,0.03,-0.16,0.0
2022-12-29 8:20:55.5570,0.014,-0.441,-0.891,0.01,-0.01,-0.04,-0.0,-0.18,0.01
2022-12-29 8:20:55.5660,0.013,-0.441,-0.889,0.02,-0.03,-0.07,-0.03,-0.19,0.01
2022-12-29 8:20:55.5770,0.01,-0.439,-0.888,0.02,-0.03,-0.08,-0.05,-0.2,0.01
2022-12-29 8:20:55.5860,0.005,-0.434,-0.886,0.05,-0.07,-0.11,-0.06,-0.19,0.01
2022-12-29 8:20:55.5960,0.004,-0.431,-0.884,0.06,-0.1,-0.12,-0.06,-0.18,-0.0
2022-12-29 8:20:55.6060,0.001,-0.428,-0.885,0.07,-0.12,-0.14,-0.05,-0.18,-0.01
2022-12-29 8:20:55.6160,-0.002,-0.421,-0.891,0.09,-0.17,-0.09,-0.07,-0.19,-0.01
2022-12-29 8:20:55.6270,-0.004,-0.421,-0.889,0.09,-0.2,-0.08,-0.08,-0.18,-0.02
2022-12-29 8:20:55.6360,-0.001,-0.426,-0.886,0.08,-0.15,-0.12,-0.09,-0.17,-0.02
2022-12-29 8:20:55.6460,0.004,-0.426,-0.892,0.0,-0.11,-0.1,-0.11,-0.18,-0.03
2022-12-29 8:20:55.6560,-0.002,-0.426,-0.893,0.04,-0.12,-0.03,-0.12,-0.19,-0.03
2022-12-29 8:20:55.6660,0.02,-0.432,-0.869,-0.12,-0.07,-0.24,-0.11,-0.15,-0.03
2022-12-29 8:20:55.6760,0.015,-0.445,-0.88,-0.2,0.05,-0.28,-0.08,-0.13,-0.01
2022-12-29 8:20:55.6860,0.009,-0.439,-0.894,-0.11,0.09,-0.1,-0.07,-0.1,0.01
2022-12-29 8:20:55.6960,0.012,-0.431,-0.899,-0.14,-0.02,-0.04,-0.06,-0.08,0.01
2022-12-29 8:20:55.7060,0.007,-0.433,-0.898,-0.12,-0.03,-0.02,-0.06,-0.06,0.0
2022-12-29 8:20:55.7160,0.006,-0.436,-0.887,-0.09,0.02,-0.1,-0.04,-0.01,-0.0
2022-12-29 8:20:55.7260,0.008,-0.437,-0.879,-0.09,0.04,-0.21,-0.02,0.05,-0.01
2022-12-29 8:20:55.7360,0.012,-0.431,-0.881,-0.12,0.01,-0.22,0.0,0.1,-0.01
2022-12-29 8:20:55.7460,0.014,-0.428,-0.886,-0.14,-0.04,-0.18,0.01,0.12,-0.01
2022-12-29 8:20:55.7560,0.016,-0.427,-0.891,-0.14,-0.06,-0.12,0.03,0.14,-0.0
2022-12-29 8:20:55.7660,0.016,-0.428,-0.892,-0.14,-0.06,-0.1,0.05,0.17,0.0
2022-12-29 8:20:55.7760,0.016,-0.427,-0.891,-0.12,-0.07,-0.1,0.07,0.18,0.0
2022-12-29 8:20:55.7860,0.013,-0.427,-0.894,-0.09,-0.08,-0.08,0.08,0.18,-0.01
2022-12-29 8:20:55.7960,0.006,-0.431,-0.897,-0.01,-0.06,-0.05,0.07,0.19,-0.01
2022-12-29 8:20:55.8060,0.005,-0.435,-0.899,0.03,-0.02,-0.03,0.06,0.18,-0.01
2022-12-29 8:20:55.8160,0.002,-0.436,-0.903,0.08,0.0,0.01,0.05,0.16,-0.01
2022-12-29 8:20:55.8260,0.005,-0.433,-0.907,0.09,-0.02,0.05,0.04,0.11,0.0
2022-12-29 8:20:55.8360,0.008,-0.43,-0.912,0.06,-0.06,0.11,0.01,0.06,0.01
2022-12-29 8:20:55.8450,0.012,-0.432,-0.91,0.03,-0.06,0.11,-0.02,0.02,0.0
2022-12-29 8:20:55.8550,0.011,-0.433,-0.908,0.01,-0.04,0.09,-0.04,-0.0,0.0
2022-12-29 8:20:55.8650,0.011,-0.433,-0.907,0.02,-0.02,0.06,-0.05,-0.02,0.01
2022-12-29 8:20:55.8750,0.012,-0.433,-0.902,0.01,-0.03,0.04,-0.04,-0.04,0.01
2022-12-29 8:20:55.8850,0.013,-0.433,-0.898,-0.01,-0.03,-0.02,-0.02,-0.04,0.01
2022-12-29 8:20:55.8950,0.013,-0.434,-0.896,-0.01,-0.02,-0.04,0.01,-0.03,0.02
2022-12-29 8:20:55.9050,0.01,-0.432,-0.895,0.0,-0.03,-0.05,0.03,-0.02,0.02
2022-12-29 8:20:55.9150,0.009,-0.432,-0.891,0.01,-0.04,-0.08,0.03,-0.01,0.01
2022-12-29 8:20:55.9250,0.005,-0.434,-0.887,0.04,-0.03,-0.12,0.03,-0.01,0.0
2022-12-29 8:20:55.9350,0.002,-0.434,-0.884,0.08,-0.01,-0.16,0.01,-0.01,0.0
2022-12-29 8:20:55.9450,0.002,-0.432,-0.882,0.09,-0.03,-0.18,-0.01,-0.01,0.01
2022-12-29 8:20:55.9550,0.003,-0.428,-0.883,0.08,-0.05,-0.18,-0.04,-0.02,0.01
2022-12-29 8:20:55.9650,0.007,-0.422,-0.888,0.05,-0.11,-0.15,-0.05,-0.02,0.0
2022-12-29 8:20:55.9750,0.01,-0.418,-0.892,0.01,-0.16,-0.1,-0.05,-0.01,-0.01
2022-12-29 8:20:55.9850,0.01,-0.416,-0.896,0.01,-0.18,-0.07,-0.03,0.02,-0.01
2022-12-29 8:20:55.9950,0.01,-0.419,-0.901,0.02,-0.17,-0.02,0.02,0.07,-0.02
2022-12-29 8:20:56.0050,0.014,-0.424,-0.905,0.0,-0.13,0.03,0.08,0.12,-0.02
2022-12-29 8:20:56.0150,0.017,-0.429,-0.906,-0.02,-0.09,0.05,0.17,0.19,-0.02
2022-12-29 8:20:56.0250,0.022,-0.431,-0.91,-0.03,-0.08,0.08,0.24,0.23,-0.02
2022-12-29 8:20:56.0350,0.028,-0.435,-0.917,-0.08,-0.08,0.17,0.3,0.23,-0.03
2022-12-29 8:20:56.0450,0.03,-0.442,-0.919,-0.09,-0.05,0.2,0.33,0.23,-0.03
2022-12-29 8:20:56.0550,0.031,-0.448,-0.924,-0.08,0.0,0.27,0.32,0.2,-0.03
2022-12-29 8:20:56.0650,0.034,-0.45,-0.917,-0.09,0.01,0.26,0.28,0.14,-0.02
2022-12-29 8:20:56.0740,0.039,-0.45,-0.908,-0.13,0.0,0.18,0.22,0.04,-0.01
2022-12-29 8:20:56.0850,0.042,-0.451,-0.896,-0.17,-0.02,0.09,0.15,-0.04,-0.0
2022-12-29 8:20:56.0950,0.041,-0.452,-0.883,-0.18,-0.01,-0.04,0.07,-0.09,0.01
2022-12-29 8:20:56.1040,0.041,-0.45,-0.874,-0.19,-0.02,-0.14,0.02,-0.12,0.02
2022-12-29 8:20:56.1150,0.04,-0.447,-0.871,-0.2,-0.04,-0.2,-0.02,-0.15,0.03
2022-12-29 8:20:56.1240,0.036,-0.443,-0.872,-0.18,-0.08,-0.2,-0.04,-0.17,0.03
2022-12-29 8:20:56.1340,0.029,-0.442,-0.872,-0.14,-0.1,-0.2,-0.05,-0.16,0.03
2022-12-29 8:20:56.1440,0.023,-0.443,-0.874,-0.09,-0.09,-0.19,-0.04,-0.12,0.03
2022-12-29 8:20:56.1540,0.016,-0.443,-0.876,-0.03,-0.08,-0.18,-0.02,-0.08,0.03
2022-12-29 8:20:56.1640,0.013,-0.445,-0.882,0.01,-0.07,-0.13,0.02,-0.04,0.02
2022-12-29 8:20:56.1740,0.009,-0.447,-0.886,0.04,-0.05,-0.08,0.06,0.01,0.01
2022-12-29 8:20:56.1840,0.005,-0.446,-0.886,0.09,-0.05,-0.06,0.1,0.03,-0.0
2022-12-29 8:20:56.1940,0.002,-0.445,-0.885,0.14,-0.08,-0.06,0.1,0.04,-0.01
2022-12-29 8:20:56.2040,0.003,-0.445,-0.883,0.14,-0.1,-0.07,0.1,0.05,-0.01
2022-12-29 8:20:56.2140,0.004,-0.448,-0.882,0.14,-0.08,-0.08,0.07,0.04,-0.02
2022-12-29 8:20:56.2240,0.008,-0.448,-0.88,0.12,-0.07,-0.1,0.05,0.04,-0.02
2022-12-29 8:20:56.2340,0.011,-0.447,-0.878,0.08,-0.08,-0.12,0.03,0.01,-0.01
2022-12-29 8:20:56.2440,0.012,-0.446,-0.876,0.06,-0.09,-0.13,0.0,-0.01,-0.02
2022-12-29 8:20:56.2540,0.012,-0.445,-0.876,0.06,-0.1,-0.15,-0.03,-0.03,-0.02
2022-12-29 8:20:56.2640,0.012,-0.447,-0.875,0.06,-0.09,-0.15,-0.06,-0.04,-0.01
2022-12-29 8:20:56.2740,0.013,-0.45,-0.874,0.05,-0.06,-0.18,-0.08,-0.02,-0.0
2022-12-29 8:20:56.2840,0.018,-0.453,-0.88,0.01,-0.02,-0.15,-0.06,-0.01,-0.0
2022-12-29 8:20:56.2940,0.023,-0.452,-0.886,-0.04,-0.01,-0.07,-0.03,-0.0,-0.01
2022-12-29 8:20:56.3040,0.023,-0.448,-0.887,-0.06,-0.03,-0.05,0.0,0.01,-0.01
2022-12-29 8:20:56.3140,0.02,-0.447,-0.888,-0.03,-0.07,-0.05,0.02,0.03,-0.02
2022-12-29 8:20:56.3230,0.019,-0.451,-0.888,0.0,-0.04,-0.03,0.02,0.06,-0.02
2022-12-29 8:20:56.3340,0.02,-0.454,-0.886,0.0,0.0,-0.04,0.03,0.06,-0.02
2022-12-29 8:20:56.3440,0.02,-0.453,-0.882,-0.01,0.0,-0.08,0.02,0.06,-0.02
2022-12-29 8:20:56.3540,0.02,-0.45,-0.881,0.0,-0.03,-0.11,0.02,0.06,-0.02
2022-12-29 8:20:56.3630,0.025,-0.449,-0.886,-0.02,-0.05,-0.08,-0.0,0.05,-0.01
2022-12-29 8:20:56.3740,0.028,-0.447,-0.888,-0.07,-0.06,-0.04,-0.03,0.03,-0.02
2022-12-29 8:20:56.3830,0.026,-0.447,-0.884,-0.05,-0.07,-0.06,-0.04,0.03,-0.01
2022-12-29 8:20:56.3930,0.024,-0.449,-0.883,-0.02,-0.05,-0.1,-0.04,0.04,-0.0
2022-12-29 8:20:56.4030,0.031,-0.452,-0.889,-0.05,-0.01,-0.06,-0.02,0.03,0.0
2022-12-29 8:20:56.4130,0.037,-0.447,-0.895,-0.13,-0.04,0.01,0.0,0.01,-0.0
2022-12-29 8:20:56.4230,0.036,-0.443,-0.895,-0.14,-0.09,0.02,0.01,0.01,-0.01
2022-12-29 8:20:56.4330,0.031,-0.445,-0.894,-0.1,-0.09,0.03,-0.0,0.02,-0.02
2022-12-29 8:20:56.4430,0.026,-0.45,-0.888,-0.05,-0.05,-0.02,-0.01,0.03,-0.01
2022-12-29 8:20:56.4530,0.025,-0.455,-0.889,-0.01,0.0,-0.05,-0.0,0.03,-0.0
2022-12-29 8:20:56.4630,0.031,-0.455,-0.896,-0.05,0.03,0.02,0.01,0.01,0.0
2022-12-29 8:20:56.4730,0.034,-0.45,-0.894,-0.09,0.0,0.04,0.01,-0.0,0.0
2022-12-29 8:20:56.4830,0.033,-0.444,-0.892,-0.1,-0.07,0.0,0.01,-0.01,-0.0
2022-12-29 8:20:56.4930,0.028,-0.445,-0.891,-0.06,-0.08,-0.01,-0.01,-0.03,0.0
2022-12-29 8:20:56.5030,0.025,-0.448,-0.887,-0.03,-0.06,-0.04,-0.03,-0.03,0.0
2022-12-29 8:20:56.5130,0.022,-0.45,-0.885,0.01,-0.02,-0.07,-0.04,-0.03,0.01
2022-12-29 8:20:56.5230,0.022,-0.451,-0.886,0.01,-0.01,-0.07,-0.04,-0.03,0.01
2022-12-29 8:20:56.5330,0.021,-0.449,-0.888,0.01,-0.01,-0.05,-0.03,-0.04,0.01
2022-12-29 8:20:56.5430,0.022,-0.444,-0.886,0.0,-0.05,-0.06,-0.01,-0.04,0.01
2022-12-29 8:20:56.5530,0.019,-0.44,-0.882,0.02,-0.09,-0.1,-0.01,-0.03,0.01
2022-12-29 8:20:56.5630,0.017,-0.44,-0.882,0.04,-0.11,-0.11,-0.03,-0.01,-0.0
2022-12-29 8:20:56.5730,0.016,-0.44,-0.881,0.06,-0.1,-0.12,-0.03,-0.0,-0.0
2022-12-29 8:20:56.5830,0.018,-0.44,-0.878,0.05,-0.1,-0.14,-0.03,0.01,-0.01
2022-12-29 8:20:56.5930,0.021,-0.44,-0.878,0.02,-0.1,-0.16,-0.03,0.03,-0.0
2022-12-29 8:20:56.6030,0.024,-0.442,-0.88,0.0,-0.09,-0.15,-0.01,0.05,0.0
2022-12-29 8:20:56.6130,0.027,-0.445,-0.885,-0.02,-0.06,-0.11,0.01,0.07,-0.0
2022-12-29 8:20:56.6230,0.028,-0.445,-0.889,-0.04,-0.05,-0.06,0.03,0.08,-0.01
2022-12-29 8:20:56.6320,0.029,-0.447,-0.894,-0.03,-0.04,-0.02,0.04,0.09,-0.01
2022-12-29 8:20:56.6420,0.033,-0.45,-0.897,-0.06,-0.02,0.03,0.04,0.07,-0.01
2022-12-29 8:20:56.6520,0.034,-0.451,-0.897,-0.08,0.0,0.05,0.03,0.05,-0.01
2022-12-29 8:20:56.6620,0.034,-0.45,-0.894,-0.08,-0.01,0.02,0.02,0.04,0.01
2022-12-29 8:20:56.6720,0.035,-0.449,-0.894,-0.08,-0.02,0.01,0.01,0.02,0.02
2022-12-29 8:20:56.6820,0.038,-0.448,-0.895,-0.11,-0.03,0.02,-0.0,-0.02,0.02
2022-12-29 8:20:56.6920,0.035,-0.447,-0.895,-0.1,-0.04,0.02,-0.02,-0.04,0.02
2022-12-29 8:20:56.7020,0.032,-0.447,-0.895,-0.07,-0.03,0.01,-0.03,-0.07,0.01
2022-12-29 8:20:56.7120,0.032,-0.446,-0.896,-0.07,-0.04,0.03,-0.05,-0.09,0.01
2022-12-29 8:20:56.7220,0.029,-0.444,-0.893,-0.07,-0.05,0.01,-0.07,-0.1,0.02
2022-12-29 8:20:56.7320,0.024,-0.444,-0.886,-0.03,-0.05,-0.06,-0.07,-0.09,0.01
